timestamp,name,price_aud,price_raw,url
2026-06-22T00:15:16,The Perth Mint 10oz Gold Cast Bar,60690.92,"AUD60,690.92",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T00:15:16,The Perth Mint 5oz Gold Cast Bar,30368.44,"AUD30,368.44",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T00:15:16,The Perth Mint 100g Gold Cast Bar,19538.63,"AUD19,538.63",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T00:15:16,The Perth Mint 1oz Gold Cast Bar,6089.69,"AUD6,089.69",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T00:15:16,The Perth Mint 1 Kilo Silver Cast Bar,3282.76,"AUD3,282.76",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T05:38:49,The Perth Mint 10oz Gold Cast Bar,61005.67,"AUD61,005.67",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T05:38:49,The Perth Mint 5oz Gold Cast Bar,30525.84,"AUD30,525.84",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T05:38:49,The Perth Mint 100g Gold Cast Bar,19639.83,"AUD19,639.83",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T05:38:49,The Perth Mint 1oz Gold Cast Bar,6121.17,"AUD6,121.17",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T05:38:49,The Perth Mint 1 Kilo Silver Cast Bar,3318.40,"AUD3,318.40",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T11:34:29,The Perth Mint 10oz Gold Cast Bar,61277.56,"AUD61,277.56",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T11:34:29,The Perth Mint 5oz Gold Cast Bar,30661.80,"AUD30,661.80",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T11:34:29,The Perth Mint 100g Gold Cast Bar,19727.25,"AUD19,727.25",https://www.perthmint.com/shop/bullion/cast-bars/
2026-06-22T11:34:29,The Perth Mint 1oz Gold Cast Bar,6148.36,"AUD6,148.36",https://www.perthmint.com/shop/bullion/cast-bars/
